JOB;Deadline;PT
2362;2.6871842883763692;1.6308623242296911
2245;7.889340810409245;3.5921726946837755
1253;17.77363694262684;1.6436137571925147
2405;29.17226939830308;12.118969161310716
27;29.30180299884909;4.620448479276679
2441;31.851868385431366;15.260211280204086
1946;33.07107369594119;13.218862474364114
3646;33.72837967152159;17.314165337193298
1336;33.99245684112746;18.21403399993071
948;45.80426765025152;19.998848924721976
1113;46.84645159732133;5.600457760152655
3145;48.613494173030205;2.3902486811236496
3521;50.52312154391987;18.48555508915209
2175;55.48709255965392;16.982293522764383
3149;59.971941278967165;5.955394253781014
719;62.73642024348825;1.5344188562812393
3222;63.52592609742541;18.760829284915424
2053;67.21500733158834;14.420808157721899
2346;71.7184569253398;12.010541442412293
2171;74.6199841399329;12.395758863426106
93;77.18344303976741;16.60296760952606
1005;96.64225069489;7.804786991619
964;99.09346646184464;4.431945596472012
3011;102.83948894912784;9.735322403146398
2177;117.29789645874476;8.888828922020426
139;122.0623731939215;19.754718441239852
2197;128.98286339276865;1.340690655809508
2343;133.28142071972607;11.50688906217658
1353;133.95675694901732;15.864538782413472
2470;146.35066223125023;7.7723919569953495
1036;153.21183212323567;6.612709052078246
755;153.56379598922317;9.085357468004105
483;160.08122801081953;8.51765596692389
1843;162.52390619566597;6.095277297187833
3591;162.73750817972387;15.672442346006171
542;162.92548657947162;14.511325105357047
667;171.08791761760642;8.63454199099709
177;172.34279651683804;5.588038990521411
1089;172.57450386112606;9.724064713799155
2473;174.6373416661091;12.233836747973864
1822;175.18137990689678;15.191452675756848
610;194.01437896368842;1.67159560646467
867;195.0293823520913;10.360913057198935
3213;200.52012995593392;1.991353338880144
946;203.70514043848598;8.297452871907653
472;212.19518791805663;12.741004481413016
3563;217.47437917673741;11.174039949676224
1754;236.16793533733406;5.811852705771021
1371;236.36772259857005;8.838585275605926
155;260.24240341388224;7.166412413160252
605;285.58923641467095;1.0057564066148126
1423;285.8303149273879;15.467592805781823
2059;294.4511143125032;10.822822736054725
3619;301.4859227387381;15.639895520014818
2303;307.5398619212262;17.878044509547347
1567;325.67510623352905;12.900935796222402
3094;333.6372295077275;6.434505262104137
1165;335.15596294485147;2.251632662679806
3767;336.79396370752835;2.0617946190292287
2246;342.4680207310307;8.558948738265542
2105;342.9927873853077;19.388265335882014
1537;344.26048625065715;4.922008280053152
3669;349.4419207488688;13.209075313223892
1949;349.5357353719148;5.743212267446342
642;356.55064998772525;19.956343038617746
1641;366.51545026956563;10.09441571443913
1249;368.923486887947;12.57585473629767
3204;371.4152240627026;3.1706559907425422
2173;375.1866320406206;14.224076057166915
485;379.2948524794903;17.838923191761843
2829;385.3893696016526;16.398145519175568
2373;385.5765665716834;14.757107470112484
1284;390.95748458330723;19.084978522123105
3;391.7969497516609;7.010028860516008
562;394.4486960908607;18.385636198010573
78;397.90271797544705;4.939462703823932
811;398.0724474610464;4.339352166846481
3398;401.0261259126782;19.55645806753954
3211;401.02926985153954;15.827073356411772
211;402.891948783382;8.801160575319676
3348;403.659088576862;7.360524872805985
3819;409.053035890077;7.2612330877303375
3009;409.81180778512044;18.948550308783762
1157;411.9763517203609;15.903183279098467
459;416.61673428714363;19.246821893988532
2803;419.703257355948;17.980521759408585
2437;429.1201893370012;17.395969379807514
261;432.2654596246324;3.020842664319873
3410;435.4137601611557;9.74898602368594
3749;436.63055645037247;1.0747663154990224
2513;438.6583688259616;7.90093045436698
2181;439.9631067072377;12.074070459713155
3638;450.7702494727346;2.4586516605784157
913;466.15003102346657;18.051347452943226
3610;472.8048059488108;13.386949293254954
3345;476.6864597548461;2.8492459244657384
3375;477.5639153762073;19.52094993825382
3796;484.53922898868564;18.016991644592817
488;485.27370180806935;7.936384567938207
266;490.9049502184835;17.17660526921692
3978;501.95980670253033;9.199707906050014
1374;515.0989373498841;12.800266988207449
1686;529.6615833867068;9.589269896381452
3549;534.5520079596589;4.288264557265283
3461;535.1309914449992;15.18255925735999
2528;536.4409867171304;18.971173719817468
1738;536.5849213589872;3.6037966445469163
1298;540.2273908618257;7.684697877448678
2835;547.9615825266253;3.378261429284081
1205;550.004394386558;13.284214979524645
3963;554.1487249405026;16.076644907467433
528;557.598743726406;7.507366203052529
2693;562.1670128360003;9.868399509450123
3183;569.9986129008307;8.065359650815367
1400;579.0145397169517;7.269375853947122
2599;581.5045138073652;1.2487058160464115
1888;582.2374398987023;11.75952005652103
1758;586.4852105290236;11.776414196510679
2675;588.6278623629136;11.51262140367269
2404;589.1233518417972;3.7827423036636523
1279;589.5064938812677;5.4754958259117945
1982;589.857061144381;8.634112580504087
311;591.0180952995463;8.802403368946926
1852;594.2389154334057;13.992006499758556
706;601.769904881996;9.259276389804416
3708;607.466969128143;3.736368883699368
1066;615.1062442229005;19.393498778225204
3632;618.902596066921;1.3703815628170763
2038;625.0735432363575;8.213040947192736
1805;630.6919530457511;5.983435717682053
1515;631.082194189583;5.921533342461411
1839;640.5703152117399;2.037159512505987
2481;643.8748350762758;5.364453884049793
3333;650.6662374353338;16.75984129151435
1166;650.905457721123;2.2900661407632796
1962;659.9988131084567;17.11062813081784
989;678.1649732369591;11.147805592133746
1355;678.3587847335712;2.3818834983307235
606;679.9895766986674;19.541318151557164
1908;681.0777597416366;9.579532065837116
1143;688.5169056069628;16.191196582119062
2804;702.8890467245722;13.387905478887683
1547;703.2911231388305;13.322892356150678
3595;706.8651368677761;15.287476591377889
3947;708.9493037255544;12.068378190623143
1889;711.2767545543487;14.386552464151402
1840;712.7861054222429;5.929609414268981
2434;715.4227653557807;4.258642387283192
1065;716.5874919762551;11.410185453616933
2951;719.954976532374;19.56762599017151
387;720.5805768600079;11.957076226844384
1118;729.5660407271814;1.8989419160819083
2882;735.6114057557223;19.861171366565262
2563;740.0542481997154;8.242319150419814
3483;753.1853121027071;5.642477019959108
1879;753.760752475788;9.065283789583848
1954;755.2727329745221;1.785865836346645
83;755.9280724450557;18.23286758854633
673;759.2228254424587;12.58812697940612
3980;759.5061263087382;14.162733569666843
1485;759.7732446191104;12.486777469759444
781;760.7415767393771;13.876107051086942
1404;761.9011510181892;19.383461706828562
2184;761.9261343964444;17.056025909114222
1048;765.4715936172715;6.589471896996936
2274;768.3116596667211;10.665799882755012
3618;777.7085102295077;9.105927320790562
1239;781.6676557423392;9.839882788537578
2471;786.0410653489078;18.44303744648122
604;786.4483139892483;6.879913940152619
3998;788.1305053881584;2.2538193870087353
448;801.1060239744146;7.764335031303412
2511;802.741952683702;3.631950718296658
3465;806.1328120989285;8.532494161526756
750;815.3557236539365;17.584011512659064
3339;815.4818791576338;15.2504217105514
3252;819.4646095173272;9.279980834928303
783;827.6601011630057;3.165687522894813
3298;832.3547972887445;18.648333803891372
3228;847.5661309274191;6.0343245475630525
2683;852.7030924095072;7.288155108214561
917;854.473483297289;3.6229059106740626
467;855.165616182274;17.946073046881455
345;855.2711784694386;6.792507702139819
2296;859.5694402034226;13.241273464743173
3024;863.5009676886448;8.79820840591405
3715;869.4305262363991;17.91104972630962
521;873.0624641503986;14.9548085742516
1584;873.6160942668083;7.953638944756291
2390;878.6549064763428;1.3639668658998794
437;881.5603599285597;16.052567874945783
1491;883.7861146540686;1.4244020666103245
1611;892.9529686726429;19.235868560107566
545;894.9272879675875;5.679192513277348
2608;897.3218024028561;14.695852654804272
2832;904.5809544370458;5.836836960552457
2192;905.9694666765107;16.261230057670293
2941;906.3630601795973;7.090742472667907
370;911.4280120811582;16.103693170396646
3868;927.4742665673858;6.291655919990753
1482;928.7248757687903;5.465059549613541
1892;932.0623172843389;6.494971941161885
1376;933.1598068161198;13.624112522211833
2527;944.5331983266424;10.416228201028781
2866;950.767851715837;10.883034186689152
1867;950.8739026396864;10.832366943487468
1110;954.9598276161196;12.941066520536838
1786;958.7421914887428;11.864581323138927
2801;959.7620676547141;5.031434111754842
2517;962.499123151832;15.525537634630846
3867;970.2368164028115;13.625809241359846
3370;973.3756732798785;4.212030639737866
3336;975.262271458584;6.556290719047036
1332;977.8252044715296;12.078120159865865
3627;986.9086298171653;7.0466509651177915
43;989.279779736947;14.485697384325064
2972;989.3906625035452;3.3883735345859556
1650;990.88978818179;18.39210022541569
1233;991.4109473758036;9.596800814519012
419;991.6522544437884;18.272858458978387
3112;995.469937192039;2.565840008623766
3564;1000.0955318847956;17.60456484963953
3439;1001.7494779309102;18.484524860509595
2462;1009.035653482212;9.218684831552501
1782;1011.4909390996035;10.486277392714957
2034;1012.6399161992842;11.455813805737787
848;1017.4289313645203;7.819107870464166
442;1021.031884657761;1.7936347777373172
223;1023.3796162482656;2.973024749369507
3403;1029.4742245706311;19.438304517060015
2499;1039.9706204600134;14.838642804847323
3849;1043.4838740188266;12.978802376209654
955;1047.2785721633713;10.137970823852386
210;1048.1183806469114;15.517076829558217
1373;1057.9344187626084;5.254401385867569
566;1062.8408328507792;12.250444139133137
409;1065.1382099325401;19.54944997007651
1961;1065.321366743414;16.37925255763433
3918;1066.009727528792;3.4900256693269887
576;1074.7621877554245;5.918769224799104
810;1082.3477697482701;19.442297700622127
1784;1083.0638502239917;7.158934045561568
3944;1087.0673547058775;1.4122131604219055
2920;1089.0641420112734;9.344611590125304
556;1089.7895940482028;3.5039049731267053
3670;1091.3519151848743;4.4603335102954995
1236;1097.923121767608;16.941764485046285
2198;1097.9959793603812;16.713023926979588
3462;1101.9556630819384;7.416735397061655
561;1109.4492200902446;2.8898966836055573
2012;1110.8464385279262;1.4014243393843633
1325;1122.6657748750847;17.322413076106624
1504;1128.2623104555432;15.228541568015391
2399;1133.2606673347382;1.8843295646200398
309;1141.3596873108763;17.806190205078515
3401;1143.992943903299;2.2149843968072105
2398;1144.9890159928227;1.0156496409186164
447;1149.8635954926333;2.259207912007591
206;1160.1054858418527;6.661373855961527
1356;1163.7303867544736;12.64549602556651
492;1164.3515781527433;15.28500201219251
2;1166.6369398498691;13.947041614077024
2567;1167.2639776316541;12.377979668637664
1495;1167.5044513824073;1.1127712360124566
3078;1168.381718502381;17.01518243096469
2310;1169.6421650475;15.266675539511873
1610;1170.1687743976522;17.9557797947187
793;1175.408486184341;19.771288915207066
1775;1179.0207301747537;1.456783579802396
1334;1183.0688580530714;14.207439852983983
2026;1192.7786884581658;17.02664208301121
3985;1199.5684156924135;4.046127040745779
1857;1202.9095327111263;6.181729181108874
215;1203.5925885734039;17.15671220090162
657;1203.738070123994;8.486618922852866
1483;1224.8373781849943;13.470338522616705
1943;1227.8830808174607;11.346209754524988
3967;1232.9317484383548;2.3139655615033226
1342;1234.6558840546609;8.600225224623397
3878;1240.8904245028136;1.2654542203942685
519;1244.4447505968926;14.406561976045213
3945;1250.5504510786034;5.382373605265549
1917;1252.0514576847177;13.774725138549476
3382;1252.4670340590221;7.632137996930665
734;1256.8859929307885;6.916502167422838
2243;1258.0725835222834;18.152568536444733
466;1268.1595820033388;18.01288338707594
2139;1268.2550815389159;19.221302046773786
3361;1274.7501421534753;9.968160649274708
3931;1277.5660093025929;3.7341323254196133
3006;1279.2190650667878;14.909104577912403
1137;1284.234092046035;5.050258946294544
646;1284.6947509908584;17.674430404143624
2993;1285.2366261024872;17.853686781483024
986;1301.4800797153675;7.288491902056049
708;1305.989472915684;15.050322594312028
1691;1307.2522458579465;9.118438381747614
1134;1312.564723334065;2.2128854236195274
2936;1316.9033971303643;18.275683149193284
3466;1319.310875578989;5.796220227960604
2864;1325.541314866146;1.9560069342566897
2357;1325.737237276214;8.118589479059441
993;1334.2702737891839;3.9284965336390396
1732;1335.9882218345;19.399778343019157
1154;1336.36098670815;12.502137621826877
233;1347.2206953188756;12.862340860056108
70;1348.1849920650823;10.982770505242756
3684;1362.1503042918976;9.157273550078246
619;1369.4300783379351;13.58910465569781
911;1370.5796723951307;3.5511329967377847
2512;1375.6835043643177;14.89059533344469
307;1378.4652018605182;2.296517370615698
1600;1386.1853686879695;6.337774232338446
2391;1393.6123392355837;19.706739004006025
336;1394.6275363361567;2.623948553474738
481;1403.0517296501516;1.3932495521434243
1222;1406.1191413625309;19.591967445181876
54;1409.295262187686;12.02760325324276
2982;1423.3161795227154;10.93438340085548
1934;1436.060851143713;9.056059312288266
3883;1441.8177545694464;3.631474927950787
1128;1443.8010523677583;12.229825536265695
537;1454.4805750631695;6.160899663080142
1833;1455.6649105935144;4.334775520494265
3356;1462.1461547645633;11.843493400527143
3811;1462.8424294538086;8.074451043197524
431;1464.7271942056586;18.92251802890965
64;1468.0493906134193;17.722719616704193
579;1477.617880713178;7.4337602948355235
1924;1487.2903423308965;4.385627319232768
2772;1489.5826498776833;12.328429263469879
99;1497.1981914925982;17.751811176509147
1894;1498.760868910423;16.311642840852628
3585;1502.6798684293603;13.9229102480815
834;1509.969403324672;19.025698072226287
1971;1512.1166217589043;10.771404030655676
74;1517.3400827788178;7.390428561775543
639;1519.0429470450038;16.45968184550876
1454;1521.6819178429387;9.421833522986244
2133;1526.4147256438146;5.16299897587804
3674;1532.9950950902341;1.6992401340011765
3000;1543.4279529706241;7.726458081698453
3421;1548.0341965831467;2.274892094953889
3093;1556.4565749892452;5.948372857171364
1564;1559.7716439079156;18.065643597013487
3862;1561.9380666407492;11.199106302237874
717;1563.503877467292;18.66878540278666
870;1563.7263084302474;13.66400148213933
1779;1565.144697023426;5.850709502039961
369;1566.6474459554702;16.36953616121276
741;1566.8520610212536;9.471866045909179
3354;1577.597877484723;15.258994593444374
