JOB;Deadline;PT
1533;1.1766183268546768;14.242951963971699
3968;2.3826355164690534;9.980108848000462
3461;4.06688297507873;11.810204725855902
1469;5.319429480665876;6.001808966981522
406;8.156055028396862;1.441020941484163
1846;8.813536015228465;9.99270901199244
840;8.842964112834654;6.093874345485101
618;9.632991643195531;3.1216694987610976
1604;12.04701139776477;14.46016805065193
1232;12.723084093592679;15.04810851287547
2206;13.665407869793478;3.552306120049998
1692;15.563669679956137;2.7000259113906537
2829;17.893345719175155;5.53852471104326
90;21.54779961574895;12.053701262916501
2330;21.884128209933685;15.928388234973625
2952;23.162034906597242;5.229749887433918
3199;23.562656812727532;17.688333235629475
200;25.294068456478644;8.601224820237878
3904;27.555785609485465;5.7766862665166805
922;30.38042248430376;8.397270571720638
659;30.39330291681264;11.06899791558985
2762;31.63331983732252;15.069991454446
3306;32.12868214248878;18.27136184472501
3997;32.48609828368397;15.858117901526908
2036;33.95568137275652;5.320501007958102
444;35.716559017114065;16.68041075946958
2801;36.17976493316466;8.0477106760253
1173;36.527010015308626;12.9978117532193
336;37.10530103650315;8.249739278572196
776;37.47117212191804;15.542913057728217
1847;41.153532704456765;11.248480024910982
1501;41.44396756732322;14.529099710020459
2797;41.936473870494005;13.83467551860642
2815;42.82768244799274;1.8879806706162747
2137;47.884440751834326;7.209850772281132
2686;50.08078698681968;12.733855941111624
2604;51.52158617653714;12.143344934653808
3250;52.12467853982916;11.709487261443918
3377;52.307282178808954;17.796795460931122
3502;53.745876107876065;14.74371206212391
1360;54.57149202067302;19.291910653475615
290;55.05769619218497;18.65414375593142
397;56.15966453703088;10.971960986431991
3884;57.75409239912872;18.321110743504534
3811;59.081459387575244;3.4264258771051472
1823;63.5147658355948;5.058478357358263
1411;63.78940264224044;9.89370134874421
2309;64.66174339437774;14.944079058716962
3445;67.06229825242208;2.8419591561063684
724;67.50117751325432;10.050013467555404
1925;68.5736635430914;15.813389434194468
508;68.61634184785207;19.34525699205933
3066;69.25035884684733;13.437756974329702
1184;70.58151754783802;15.295649846353557
2337;70.93280028923361;16.882524517670028
2949;71.50490375510103;3.4417529072267863
3923;71.66352791361713;19.65839767377686
3344;74.4989497301734;19.88862871336351
1188;76.35624776043775;4.658469190043634
1937;77.19774530522349;19.165161491144882
3720;77.36830944430451;2.4522803752133506
3659;78.05989140800916;3.9877720442524516
1553;78.94617656190121;12.380913479101089
1053;79.8244909165023;16.367357342420952
3818;80.008167980265;15.18891968083785
916;80.27871401511871;7.69982311562834
121;80.5107329073307;17.312581602452127
1976;81.04250767195344;13.007686001768011
3648;81.45258807907443;5.6912946863779785
3443;82.2443255318387;12.676235291686712
4000;83.32242946466124;16.88848691809455
664;84.58599225306502;8.277317753482102
743;85.32243134062033;13.755753169997435
1638;86.70779084567174;3.772758786196602
663;86.91451023181804;4.9282403986186445
3272;87.12335249212116;2.559325806390717
1055;87.6522697156213;7.059454805217639
1206;89.8137856705658;6.543099633809755
3871;89.97750057955437;15.582553784950768
1043;90.44006710261195;7.071778204795643
2836;92.0999291068089;11.734115900155967
1697;93.2153376610144;8.715036056509588
1869;94.35891386432887;17.72513378521594
579;96.4853572386067;16.977577797707394
2336;102.83450312628067;10.805395846821826
