JOB;Deadline;PT
90;1.592409759976233;11.983201547774259
61;2.192099246782264;8.939178005306427
81;5.344398383860445;5.07326876699788
19;6.27790182358826;6.453262493909227
48;15.439822522622253;4.762673765516436
67;20.118653380352374;5.390740190553881
50;20.913974752586263;11.921901599693026
89;26.00446597865398;11.596808948626538
36;29.73890968604812;3.712929925952275
75;31.119292524900406;19.330529674323277
86;38.80866739545744;15.471277225008562
34;41.92302541613962;13.367831769203761
2;42.06764364275917;10.728389032269778
62;52.75776171350563;3.4108635726205674
21;53.76171988949543;12.395772820273239
70;56.62738765573595;6.728130288829617
40;60.84514253266128;8.327772202034922
78;65.29287084903095;2.0454778537697336
27;68.47508120246508;12.870070010822394
37;76.72948980998676;15.86250933457559
15;87.06813674176617;4.227364671284318
93;109.87774829093799;16.560182541297618
1;110.86755947733369;9.400648238766603
52;111.09473390441595;6.1784158126284705
9;114.25820361516014;16.495838001361953
65;115.16846036375472;4.202213513314806
71;119.76996863164676;4.190485590800818
74;119.79492009213193;5.407362503667856
49;125.62440203522252;8.17093434299393
60;133.23495982025548;7.837213904562742
32;135.0038471490197;7.045227235096251
3;144.1826954037923;6.4075840980734915
85;145.4722498955512;18.016607951717255
68;154.46538172742498;7.686206017581951
47;162.28121945587122;19.728014517307397
79;165.2166712152814;16.687397401734124
10;174.2685662864424;8.95978116278278
91;174.8599641920301;1.0942631015806974
99;177.85483847592573;4.558981552106995
5;180.83848234411647;3.6284677334402926
38;181.55205943903596;11.238531211789816
11;181.75534445799522;3.065363359052116
87;181.91396690487306;19.15602017932068
39;186.2106779146426;12.410904530110175
55;196.48852100817928;8.202136805331612
6;197.01663160230214;3.482620282300333
14;205.97036778833575;9.475613452050176
100;209.45284829787246;8.183287896578344
7;209.86777589527495;4.080507273468593
82;217.2526838876839;6.4769764657294395
46;221.30681458363958;2.2595605161208105
33;224.67742952276126;16.241933981378246
12;225.23007150382406;3.4543349997252344
29;235.08557083141915;8.850406075134511
58;235.9765548242709;2.2710493105381437
53;241.66289500595667;18.473028938650746
63;244.18972240661643;17.820489937490425
98;247.3113992866225;9.655741998894928
35;250.08723423559573;6.969421569532923
77;250.33877125166734;16.536416895168923
72;255.54436834798454;13.586719413444225
20;287.0177127793376;16.34715350507166
43;292.9839921676079;5.386340468049603
83;295.43117188881513;19.658089059941496
26;298.3643921892719;18.622873169458114
41;301.93256637982256;11.353429286212668
73;307.8753583580942;3.2825133875498738
57;309.4312384807394;16.890403436694584
88;310.5786652788918;8.226509784156747
22;312.77768784981185;6.341950076608683
24;315.27008631294694;17.861267193276024
54;316.9291284787159;2.561107565263248
80;317.41730152966704;18.974540116065665
56;321.15848047302694;12.05306248003636
18;326.78357702888655;18.573582859809854
28;327.2583902215711;19.771478767046997
92;332.14852389510344;13.95669229954869
4;335.62296008458395;16.31638647578972
42;335.9596926212241;14.951160141181427
44;343.09862166247393;17.378961893271555
69;344.68960110440355;14.31762138276703
17;345.1034692192168;2.687969774324791
13;345.59741947461754;12.621427277797435
45;350.0454771563898;3.3890714662236876
84;353.25373501852204;6.726826308085341
25;356.41243270189347;16.742321028297756
16;366.93382973558204;18.5006834902363
95;367.6204942711211;10.274013040095317
96;379.92446436143774;16.75045367165417
23;381.3283237396309;15.812387315357482
64;381.8430807164469;3.256110132645145
30;384.49668984475204;8.900267152284883
31;398.88899259022105;4.532998082231559
66;402.7519914433063;3.867867876174363
51;407.3590573242977;1.5960757009401234
8;412.5562796476251;19.557460916253426
76;432.7700009223727;13.315655354151966
59;435.62544801881273;4.509382881076094
94;436.77849430000754;1.4627245542906415
97;451.88787010859556;18.742474979067723
