JOB;Deadline;PT
18;33;1.505685706
4;33;2.04410568
34;33;2.295046592
8;33;2.614618304
22;33;3.283806459
12;33;5.212936262
38;57;1.037683898
1;57;1.270081176
28;57;1.763914394
29;57;2.333730228
39;57;3.765446931
49;57;3.788411841
30;57;4.645330338
48;81;1.953613727
3;81;2.211442064
40;81;10.48959564
35;105;1.237773985
11;105;1.328915998
24;105;1.891901961
26;105;2.48022335
2;105;5.808732909
10;177;2.100331023
20;177;2.408504172
42;177;2.473280708
15;177;3.38004093
25;177;5.538806515
32;177;6.255523862
7;201;2.094151453
17;201;2.534063717
47;201;4.15207497
36;201;4.321955082
33;201;4.790310759
21;201;7.308771894
43;225;1.122873902
6;225;3.001349699
19;249;1.320347446
41;249;2.046847538
9;249;2.764311357
45;249;2.876724458
23;249;3.09832851
46;249;5.241430482
44;249;5.431410653
16;273;1.483322735
27;273;1.553884381
31;273;2.033999716
13;273;2.532806407
37;273;2.819065583
5;273;4.406193537
14;273;7.230615021
