JOB;Deadline;PT
36;33;3.099798609
41;33;3.134396326
30;33;5.089689181
8;33;15.97223242
37;57;1.140370253
45;57;1.363540674
29;57;1.56491895
27;57;2.524373022
40;57;17.54996454
44;81;1.637693262
22;81;1.669736954
20;81;1.726292653
26;81;1.803299204
42;81;2.230706652
48;81;2.380700364
19;81;3.59236746
9;81;5.60964114
33;81;5.825707852
49;81;6.41410942
34;105;2.302634673
39;105;2.681703917
15;105;2.8955136
6;177;1.316546232
2;177;2.238607803
4;177;4.220512711
14;177;4.511964646
16;201;1.62969634
13;201;2.097220484
10;201;2.218619623
28;201;4.328181765
23;201;6.357803564
38;225;1.002413689
5;225;2.045501749
47;225;2.329572861
17;225;2.87578783
3;225;3.778077206
31;225;4.245675332
46;225;5.709228556
18;249;1.182534733
21;249;1.202495961
43;249;1.491957935
25;249;10.60113513
24;249;12.6113803
7;273;1.604356958
35;273;3.212392448
12;273;4.18951772
11;273;6.431554023
32;273;7.687278164
1;273;7.949152056
