JOB;Deadline;PT
35;33;1.123614222
40;33;2.340541334
12;33;2.394023644
42;33;3.282777838
27;33;3.472824656
24;33;3.961946326
47;57;1.055362174
39;57;1.172384466
31;57;1.907547461
41;57;2.72762252
33;57;3.690297725
17;57;4.959298026
38;81;1.009548257
19;81;1.430228297
10;81;1.796377876
5;81;1.916252925
4;81;2.801866628
21;81;2.943447822
30;81;4.000826815
49;81;5.030870686
7;81;6.332896279
15;81;10.72170109
14;105;4.015297721
18;177;1.072932817
32;177;1.394714917
46;177;1.75256058
28;177;2.495984903
22;177;3.549540558
11;177;4.871960559
20;177;7.619581886
8;201;1.586621002
44;201;1.935208289
6;201;3.793539074
29;201;3.834923978
23;201;4.647594141
16;225;3.972981177
48;225;5.05837562
26;225;9.3271546
37;225;14.57598315
2;249;1.210005862
13;249;2.800612109
45;249;3.338820915
43;249;3.776053666
3;249;4.605985463
1;249;6.911243755
25;249;6.995484086
36;273;2.432224411
34;273;3.916450877
9;273;7.491918398
