JOB;Deadline;PT
28;33;1.052882451
6;33;1.553604576
17;33;2.366846554
2;33;4.034695573
23;33;6.842491038
10;33;6.874984186
36;57;1.641611581
30;57;2.093624676
26;57;2.548784236
40;57;3.188820038
29;57;7.966901868
24;57;8.146361148
3;81;1.431924141
38;81;3.288704094
31;81;4.176509613
32;81;8.379338294
27;105;1.136243533
12;105;2.341754735
33;105;4.896092777
46;105;6.037009466
49;105;8.638812115
1;177;1.136563585
7;177;2.30916929
37;177;2.321277267
22;177;2.450353004
13;177;2.515710287
19;177;2.604848543
5;177;4.359786969
14;177;6.912983537
4;201;1.013928619
18;201;1.595580339
42;201;2.196340326
15;201;2.381987478
9;201;3.907359645
35;201;4.267211424
41;201;15.43075545
48;225;1.554867157
8;225;2.055988216
21;225;3.087402645
20;225;4.404897054
47;249;1.112787693
43;249;2.519076311
45;249;3.625900913
16;249;6.384487163
34;249;8.059405155
11;273;1.515548629
39;273;2.974220482
25;273;3.750143261
44;273;7.921437482
