JOB;Deadline;PT
39;33;1.698882723
26;33;2.297173394
45;33;3.179669265
13;33;3.805078786
29;57;1.170501062
6;57;1.484169005
23;57;1.502796154
20;57;1.958231718
32;57;3.254582151
5;81;1.448328721
25;81;1.977142358
48;81;2.270282476
10;81;2.671759587
33;81;4.354357311
28;81;4.677423545
24;81;5.047716161
17;81;6.296656594
31;105;1.025880437
40;105;1.048874809
7;105;1.750223033
9;105;1.854861214
42;105;2.572034268
36;105;5.580485993
16;177;2.176223861
1;177;2.21224392
11;177;2.603874128
44;177;2.889865387
12;177;9.946915926
3;201;1.73972045
35;201;2.648252878
37;201;4.520941068
46;201;5.226176701
8;225;2.928751282
15;225;3.584818892
34;225;3.987357284
38;225;4.065303688
30;225;7.228527074
18;249;4.590792576
41;249;5.171612811
19;249;5.796613837
47;249;5.968117557
2;249;10.17307986
4;273;1.010490862
14;273;2.188571265
49;273;2.335079872
21;273;2.976189254
43;273;8.295975465
22;273;9.326839544
27;273;14.69666172
