JOB;Deadline;PT
3;33;1.024101889
10;33;1.553871424
22;33;1.839193934
28;33;2.001315127
31;33;3.369134643
32;33;4.849311361
18;57;1.211834182
30;57;1.443302499
27;57;4.072620724
5;57;5.663394334
11;57;14.24942919
15;81;2.548433857
49;81;3.495622535
12;105;1.020346127
42;105;1.840798499
35;105;2.391681255
9;105;2.395909633
41;105;5.723181718
16;105;7.402270823
36;105;7.903130956
29;177;1.473465125
44;177;1.546926373
33;177;1.56526695
38;177;2.31372999
24;177;2.439076988
25;177;2.847164742
13;177;3.109273824
6;177;5.202126583
4;177;5.265201248
40;177;6.901047804
45;177;7.04053464
2;177;7.339815452
7;201;2.142350589
39;201;4.023738783
47;201;12.16573228
14;225;1.058612117
23;225;1.069698572
20;225;4.065284995
1;225;7.205735289
17;249;1.229078986
34;249;1.890925319
43;249;3.731638313
48;249;15.10097221
21;273;1.284373213
19;273;1.286680863
37;273;2.985109875
26;273;5.186018043
46;273;5.40127839
8;273;10.09565297
