JOB;Deadline;PT
26;33;1.145753404
46;33;1.830291154
27;33;1.84458374
45;33;1.965246753
9;33;2.051203518
22;57;1.428142884
44;57;1.947900836
37;57;2.088989194
30;57;2.633770936
49;57;5.535534755
5;57;6.185361827
20;81;1.548293802
19;81;3.259449504
39;81;4.528645022
29;81;5.044461974
41;105;1.712224298
48;105;4.482576702
2;105;5.527395821
35;177;1.041724853
4;177;1.229268259
23;177;6.773971138
17;201;1.167107117
13;201;1.811205782
12;201;1.901040152
38;201;2.902129838
33;201;3.859397193
3;201;3.995503869
11;201;5.295914207
6;201;5.475077719
8;225;1.360164809
7;225;1.364386667
40;225;2.449011301
43;225;2.664983121
1;225;3.014561253
32;225;3.149230548
25;225;3.31030613
10;225;3.766473915
28;225;7.295283526
34;249;2.780031201
15;249;4.357141144
31;249;4.3901255
16;249;4.447894416
47;249;5.24346812
18;273;1.647150426
24;273;2.270752125
14;273;2.480577922
21;273;3.045918836
36;273;5.593568491
42;273;12.07872694
