JOB;Deadline;PT
15;33;4.040873268
4;57;1.651673428
38;57;2.119706806
33;57;2.25704569
49;57;2.655034017
7;57;2.831728761
30;57;4.396368004
45;57;9.035469448
37;57;10.49964757
23;81;1.025805632
22;81;1.195100846
31;81;1.320575523
10;81;2.362009002
5;81;2.483618309
39;81;2.496416081
27;81;3.358194715
42;81;5.120952834
14;105;1.450932496
19;105;2.316470883
40;105;2.985700109
36;105;3.362400773
48;105;3.439050248
41;105;4.216103509
18;105;7.010131943
2;177;1.007015134
29;177;1.979694681
6;177;2.608853142
13;177;4.159365295
43;177;5.650000989
25;177;6.464347002
1;177;7.025213841
47;201;4.30726842
44;201;4.628347701
26;201;7.536540583
11;225;2.213149946
24;225;5.024314407
34;225;5.355550218
35;249;1.073220524
17;249;1.626196244
16;249;2.860308992
28;249;3.651296552
46;249;3.856739127
21;249;5.48870898
20;249;9.021992395
12;273;1.580338734
32;273;1.753421877
8;273;1.855605655
9;273;2.584436058
3;273;8.819172593
