JOB;Deadline;PT
18;33;1.867919364
39;33;4.125679311
25;33;4.307699913
1;33;4.582867312
29;33;8.251299052
30;57;1.094874998
31;57;2.384567269
37;57;3.598334245
46;57;4.730103773
22;57;7.982607448
43;81;4.827690021
45;81;5.809879013
20;105;1.176404596
34;105;1.497815693
28;105;2.805370846
16;105;3.263143362
48;105;3.603940498
4;105;3.677944855
35;105;3.929239192
23;105;8.417925557
14;105;10.88755199
41;177;1.169033305
15;177;1.522343138
49;177;1.770161145
8;201;1.487265245
32;201;1.615821931
27;201;3.251021838
3;201;4.924196039
6;201;5.501565674
36;201;6.847060106
17;201;11.06942257
10;225;1.185732034
24;225;1.212612055
13;225;1.935534052
38;225;3.417308573
44;225;5.172399495
40;249;1.298312869
21;249;1.518481101
9;249;1.573903768
33;249;1.851600884
12;249;2.277435081
47;249;2.657256466
5;249;2.954175923
2;273;1.119738311
26;273;1.738881408
11;273;1.869245925
42;273;2.135315198
7;273;3.410564405
19;273;11.50752088
