JOB;Deadline;PT
5;33;1.075820773
18;33;1.252617878
34;33;1.559465971
19;33;1.856799258
20;33;3.453051469
40;33;5.155955539
33;33;5.593625263
11;33;9.148570546
6;33;9.373505856
17;57;1.660723784
15;57;2.581307393
22;57;2.658151859
36;57;3.764158911
1;57;5.981262949
14;81;2.033334131
25;81;2.604111995
43;81;2.686853349
10;81;3.390098896
48;81;4.116235365
13;81;7.134927643
7;81;10.20749871
37;105;1.066108933
46;105;2.275873488
32;105;3.352712762
12;105;4.75848176
9;105;5.477958181
23;105;8.083474532
26;177;3.980737091
49;177;4.212921028
41;177;5.39333747
16;177;7.47196152
30;201;1.860015781
42;201;2.004813474
45;225;2.194935612
35;225;3.710460425
24;225;4.111651622
39;225;4.165058563
29;249;1.543216942
3;249;1.706272156
4;249;1.846795453
8;249;1.873669493
47;249;2.46949959
44;249;3.468904754
28;249;4.86042844
2;249;7.013237539
27;273;2.023617001
31;273;2.335147325
21;273;3.253285902
38;273;3.264848727
