JOB;Deadline;PT
45;33;1.293591892
3;33;3.358527418
44;33;4.297260268
6;33;4.667975988
27;33;5.420380986
42;57;1.851398179
16;57;2.772575574
14;57;2.802584778
8;57;3.053003819
24;57;3.506962681
1;57;3.521392705
9;57;6.28817723
18;81;1.120488716
33;81;1.284675291
19;81;4.089794644
41;81;9.255727557
31;105;2.06812663
2;105;2.077695382
48;105;2.205817726
21;105;2.664687733
47;105;4.753763497
40;177;1.312812919
29;177;1.477482108
23;177;2.77460137
43;177;4.851409572
37;177;8.475282742
5;201;1.327636183
4;201;1.378603787
22;201;1.629694331
7;201;1.858348598
46;201;3.457318604
10;201;3.903659557
17;201;4.640105029
39;201;6.364860255
38;225;2.086136455
32;225;2.740192834
11;225;3.183947089
25;225;3.342988954
26;225;4.479204637
28;225;4.694623935
15;225;6.002025893
30;225;6.383047998
20;249;2.307931394
12;249;2.722480165
13;249;4.464314693
49;249;6.11597917
36;273;1.758006116
35;273;2.631089624
34;273;2.941729399
