JOB;Deadline;PT
35;33;1.178626808
6;33;1.596530319
41;33;1.811690572
17;57;4.108465417
49;57;7.680916346
20;81;2.017590353
37;81;2.980573035
13;81;3.051453284
40;81;3.893921732
43;81;4.078319499
45;105;1.425258523
36;105;1.635019571
26;105;2.274995159
14;105;3.627718763
24;105;5.063102103
15;105;6.373618768
44;177;1.281157969
38;177;1.293654861
1;177;1.501976456
32;177;2.390329195
29;177;3.559961272
9;177;3.798796665
21;177;6.396879179
22;201;1.337816772
27;201;1.443782433
2;201;2.316888724
16;201;2.509883175
25;201;3.219679067
5;201;9.982881034
33;225;2.099415803
10;225;2.304844239
48;225;4.930529662
8;225;7.149217145
30;225;16.53045247
3;249;1.19039042
46;249;1.67128069
4;249;2.22833649
23;249;3.148871738
28;249;3.313698891
31;249;3.403254177
11;249;3.740186427
47;249;4.177211923
42;249;4.807168039
18;249;6.077994116
19;273;1.601172958
12;273;1.755285247
34;273;2.014570723
39;273;2.70004309
7;273;3.000217859
