JOB;Deadline;PT
24;33;3.112375721
14;33;3.251408766
36;33;4.792949109
21;33;5.932846544
33;57;2.405102638
43;57;2.753818762
32;57;3.369471667
29;57;3.676061847
13;57;5.09449905
8;57;6.18050811
41;57;6.351553534
15;81;1.460305053
23;81;4.566819851
17;81;9.988832961
9;105;1.426562747
1;105;4.110247096
16;105;5.746947323
38;105;7.301472252
31;177;1.0794681
5;177;3.684656287
26;177;8.267624683
46;201;2.356473717
18;201;3.443882317
44;201;3.607636569
28;201;3.649426201
20;201;5.443268868
39;201;5.647792674
47;201;5.840258029
45;201;5.864981555
37;201;8.026956883
34;225;1.928518636
2;225;2.2285856
27;225;3.045548273
3;225;5.610256505
12;249;1.588126158
11;249;2.972939306
19;249;3.151720228
25;249;3.215123057
40;249;3.946542903
49;249;4.23480835
35;249;4.88786
48;249;7.186421187
30;273;1.272602483
42;273;1.634672714
6;273;1.913393008
4;273;2.81659487
10;273;3.591372535
22;273;4.93719691
7;273;5.012575013
