JOB;Deadline;PT
32;33;2.410867721
36;33;6.693770124
17;57;1.05994839
38;57;1.877008158
22;57;2.660559418
4;81;1.597785131
7;81;1.630824516
10;81;1.855830284
20;81;3.011865911
11;81;3.562335884
39;81;3.858085207
15;81;4.104037583
23;81;4.666018442
33;105;1.96460678
12;105;2.328841048
41;105;2.33586402
24;105;3.523817883
25;105;3.636421117
5;105;5.54595006
29;105;10.18669237
48;177;1.118963213
42;177;1.644544059
6;177;1.70964912
19;177;6.633331443
1;177;10.9963131
30;201;2.142943724
9;201;5.618185397
18;201;6.379964758
47;201;12.09608376
40;225;2.113846189
31;225;4.088106886
3;225;4.347949792
26;225;6.367541587
35;249;1.10097337
8;249;1.176783646
46;249;1.744818348
13;249;2.252961977
43;249;2.530662384
45;249;3.119972598
16;249;3.596638012
14;249;3.598019786
44;249;7.087447043
28;273;1.746316602
21;273;2.067740515
2;273;2.446490935
49;273;3.087802746
27;273;4.185464132
37;273;4.560781467
34;273;5.807786464
